id,en,it,fr,source,context
body.blog-posts_2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.p.4,"The annual meeting of the World Economic Forum, which brings together political, economic, civil society, and media leaders, has placed particular emphasis on sustainability as a prominent theme. One of the sectors that has garnered attention is telecommunications, with its polluting impact accounting for 3-4% of global CO 2 emissions, according to the Boston Consulting Group. With the exponential growth of data and the increasing energy needs of data centers, the sector could consume up to 20% of the world's energy supply by 2030.",,,blog-posts/2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.html,<p>
body.blog-posts_2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.p.5,"Companies such as Vilma in Sweden, Spark New Zealand, and Dish are already transitioning to the cloud. Cloud computing represents a promising solution to reduce the ecological footprint of the telecommunications sector. Migrating workloads to the cloud can reduce energy consumption by almost 80% and the use of physical resources. Furthermore, the efficiency of cloud data centers can be further improved through the adoption of sustainable energy technologies, such as the use of renewable energy sources and the implementation of responsible data management strategies.",,,blog-posts/2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.html,<p>
body.blog-posts_2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.p.6,"To address the environmental impact challenge of telecommunications, the International Telecommunication Union has set the goal of achieving net-zero emissions by 2050. This goal requires a collective commitment from Telcos to take concrete measures, such as energy efficiency, transitioning to renewable energy, and promoting sustainability practices across the industry.",,,blog-posts/2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.html,<p>
body.blog-posts_2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.p.7,"Embracing cloud technology, renewable energy, optimizing network expansions, and transforming operations with artificial intelligence and machine learning, telecommunications companies can play a fundamental role in achieving emission reduction goals and contributing to a sustainable future. Considering the current economic climate, there is no better time to prioritize these initiatives, generating a positive impact on both the environment and business activities.",,,blog-posts/2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.html,<p>
body.blog-posts_2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.p.8,"Aws, Cerone: ""il cloud fondamentale per la decarbonizzazione delle telco""",,,blog-posts/2024-06-24-sustainability-and-telecommunications-environmental-impact-and-the-role-of-cloud.html,<p>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.h1.1,TCO in cloud computing: a comprehensive cost analysis for business decision,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<h1>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.h3.1,References,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<h3>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.1,Actual cost of cloud services based on demand and workload.,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.2,"Costs of application migration, including code modifications and refactoring to support cloud or hybrid environments.",,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.3,"Irrecoverable costs associated with retiring local infrastructure, including facility costs.",,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.4,"Costs to address compliance risks, such as potential penalties or regulatory violations.",,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.5,Human costs for staff training and hiring new skills.,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.6,Potential value derived from reducing capital expenses.,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.li.7,"Potential value-added in terms of increased agility, faster time-to-market, and development of new applications.",,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<li>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.p.1,By giulia-borgoni &mdash; 2025-06-24,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<p>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.p.10,Cloud TCO: how to calculate cloud total cost of ownership,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<p>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.p.2,Total Cost of Ownership (TCO) in cloud computing involves considering all costs throughout...,,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<p>
body.blog-posts_2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.p.3,"In recent decades, the concept of Total Cost of Ownership (TCO) has emerged as a crucial approach to calculating all the costs associated with the entire lifecycle of an IT equipment. Originally developed by Gartner in 1987, TCO goes beyond simple purchase costs and considers key aspects such as installation, management, maintenance, and even disposal of such equipment. This approach enables businesses to gain a clear and comprehensive understanding of the actual costs, taking into account both fixed and variable costs.",,,blog-posts/2024-07-14-tco-in-cloud-computing-a-comprehensive-cost-analysis-for-business-decision.html,<p>
